DOI,URL
10.1787/673204350523,https://www.oecd-ilibrary.org/education/evaluating-school-facilities-in-portugal_673204350523
10.1787/673876504152,https://www.oecd-ilibrary.org/economics/assessing-the-oecd-jobs-strategy_673876504152
10.1787/674061356827,https://www.oecd-ilibrary.org/social-issues-migration-health/trends-in-working-hours-in-oecd-countries_674061356827
10.1787/674714465672,https://www.oecd-ilibrary.org/science-and-technology/global-overview-of-innovative-activities-from-the-patent-indicators-perspective_674714465672
10.1787/675385036304,https://www.oecd-ilibrary.org/development/providing-low-cost-information-technology-access-to-rural-communities-in-developing-countries_675385036304
10.1787/675546702207,https://www.oecd-ilibrary.org/education/the-urban-complex-in-cattolica-italy_675546702207
10.1787/675702255435,https://www.oecd-ilibrary.org/finance-and-investment/fair-and-equitable-treatment-standard-in-international-investment-law_675702255435
10.1787/675771743585,https://www.oecd-ilibrary.org/economics/assessing-the-robustness-of-demographic-projections-in-oecd-countries_675771743585
10.1787/676211282105,https://www.oecd-ilibrary.org/science-and-technology/promoting-ipr-policy-and-enforcement-in-china_676211282105
10.1787/676033024352,https://www.oecd-ilibrary.org/economics/fiscal-indicators_676033024352
10.1787/675312380650,https://www.oecd-ilibrary.org/education/current-concerns-for-austrian-school-facilities_675312380650
10.1787/678644556018,https://www.oecd-ilibrary.org/social-issues-migration-health/survey-of-pharmacoeconomic-assessment-activity-in-eleven-countries_678644556018
10.1787/677200103808,https://www.oecd-ilibrary.org/social-issues-migration-health/international-trade-and-core-labour-standards_677200103808
10.1787/680050777016,https://www.oecd-ilibrary.org/economics/the-new-oecd-international-trade-model_680050777016
10.1787/681803183280,https://www.oecd-ilibrary.org/education/les-partenariats-d-affaire-public-prive-au-quebec_681803183280
10.1787/682062580582,https://www.oecd-ilibrary.org/development/le-reequilibrage-entre-le-secteur-public-et-le-secteur-prive_682062580582
10.1787/682082335667,https://www.oecd-ilibrary.org/education/l-ecole-aborigene-de-oak-valley-en-australie_682082335667
10.1787/682784010284,https://www.oecd-ilibrary.org/education/deux-ecoles-de-formation-professionnelle-au-quebec_682784010284
10.1787/680373044623,https://www.oecd-ilibrary.org/trade/addressing-market-access-concerns-of-developing-countries-arising-from-environmental-and-health-requirements_680373044623
10.1787/680335231342,https://www.oecd-ilibrary.org/economics/the-benefits-of-liberalising-product-markets-and-reducing-barriers-to-international-trade-and-investment-in-the-oecd_680335231342
10.1787/683715055704,https://www.oecd-ilibrary.org/science-and-technology/research-use-of-patented-knowledge_683715055704
10.1787/685184050123,https://www.oecd-ilibrary.org/economics/summary-of-an-informal-workshop-on-the-causes-of-economic-growth_685184050123
10.1787/685353573323,https://www.oecd-ilibrary.org/development/the-impact-of-laws-and-regulations-on-micro-and-small-enterprises-in-niger-and-swaziland_685353573323
10.1787/685856031230,https://www.oecd-ilibrary.org/economics/fiscal-relations-across-levels-of-government-in-the-united-states_685856031230
10.1787/686024507858,https://www.oecd-ilibrary.org/economics/a-review-of-the-simulation-properties-of-oecd-s-interlink-model_686024507858
10.1787/685431424875,https://www.oecd-ilibrary.org/education/examen-de-la-qualite-des-batiments-selon-la-methode-d-evaluation-de-fonctionnalite-apres-emmenagement_685431424875
10.1787/685237388034,https://www.oecd-ilibrary.org/science-and-technology/productivity-impacts-of-offshoring-and-outsourcing_685237388034
10.1787/685810855735,https://www.oecd-ilibrary.org/economics/is-there-a-change-in-the-trade-off-between-output-and-inflation-at-low-or-stable-inflation-rates_685810855735
10.1787/686633754184,https://www.oecd-ilibrary.org/science-and-technology/measuring-r-d-in-the-services_686633754184
10.1787/686654085563,https://www.oecd-ilibrary.org/science-and-technology/embodied-technology-diffusion_686654085563
10.1787/687160618113,https://www.oecd-ilibrary.org/economics/the-macroeconomics-of-ageing-pensions-and-savings_687160618113
10.1787/687376184560,https://www.oecd-ilibrary.org/development/informal-sector-and-regulations-in-ecuador-and-jamaica_687376184560
10.1787/687501760705,https://www.oecd-ilibrary.org/social-issues-migration-health/income-related-inequality-in-the-use-of-medical-care-in-21-oecd-countries_687501760705
10.1787/688110444765,https://www.oecd-ilibrary.org/economics/the-welfare-effects-of-fossil-carbon-restrictions_688110444765
10.1787/688436342124,https://www.oecd-ilibrary.org/economics/increases-in-business-investment-rates-in-oecd-countries-in-the-1990s_688436342124
10.1787/688612588580,https://www.oecd-ilibrary.org/economics/long-term-interest-rates-in-globalised-markets_688612588580
10.1787/688727757285,https://www.oecd-ilibrary.org/economics/innovation-in-the-business-sector_688727757285
10.1787/687686456188,https://www.oecd-ilibrary.org/social-issues-migration-health/from-inactivity-to-work_687686456188
10.1787/700735334367,https://www.oecd-ilibrary.org/economics/international-investment-income-determination-in-interlink_700735334367
10.1787/700108663801,https://www.oecd-ilibrary.org/education/projets-de-conception-des-batiments-scolaires-en-nouvelle-galles-du-sud_700108663801
10.1787/702031136412,https://www.oecd-ilibrary.org/social-issues-migration-health/employment-patterns-in-oecd-countries_702031136412
10.1787/702226422387,https://www.oecd-ilibrary.org/economics/from-ideas-to-development_702226422387
10.1787/702214631326,https://www.oecd-ilibrary.org/development/le-role-du-capital-public-dans-la-croissance-des-pays-en-developpement-au-cours-des-annees-80_702214631326
10.1787/701174424371,https://www.oecd-ilibrary.org/finance-and-investment/corporate-responsibility_701174424371
10.1787/701385123017,https://www.oecd-ilibrary.org/economics/from-innovation-development-to-implementation_701385123017
10.1787/702557243082,https://www.oecd-ilibrary.org/education/la-securite-scolaire-en-france_702557243082
10.1787/703445834058,https://www.oecd-ilibrary.org/science-and-technology/economic-growth-and-technological-change_703445834058
10.1787/703517248050,https://www.oecd-ilibrary.org/education/public-private-partnerships-in-quebec_703517248050
10.1787/705865878263,https://www.oecd-ilibrary.org/development/beyond-johannesburg_705865878263
10.1787/703336207745,https://www.oecd-ilibrary.org/social-issues-migration-health/an-age-perspective-on-economic-well-being-and-social-protection-in-nine-oecd-countries_703336207745
10.1787/707375561288,https://www.oecd-ilibrary.org/economics/an-overview-of-public-policies-to-support-innovation_707375561288
10.1787/707611268636,https://www.oecd-ilibrary.org/economics/the-tax-system-in-japan_707611268636
10.1787/706857274877,https://www.oecd-ilibrary.org/economics/enhancing-the-effectiveness-of-public-expenditure-in-sweden_706857274877
10.1787/708446186472,https://www.oecd-ilibrary.org/trade/ajustement-structurel-dans-les-industries-du-textile-et-du-vetement-dans-l-environnement-commercial-de-l-apres-atv_708446186472
10.1787/708841647615,https://www.oecd-ilibrary.org/trade/structural-adjustment-in-textiles-and-clothing-in-the-post-atc-trading-environment_708841647615
10.1787/708306180711,https://www.oecd-ilibrary.org/economics/oecd-s-indicators-of-international-trade-and-competitiveness_708306180711
10.1787/710267064875,https://www.oecd-ilibrary.org/trade/services-trade-liberalisation_710267064875
10.1787/710585417734,https://www.oecd-ilibrary.org/economics/encouraging-environmentally-sustainable-growth-in-sweden_710585417734
10.1787/710763183105,https://www.oecd-ilibrary.org/economics/modelling-cyclical-divergence-in-the-euro-area_710763183105
10.1787/711068780307,https://www.oecd-ilibrary.org/development/biotechnology-and-sustainable-agriculture_711068780307
10.1787/711115866305,https://www.oecd-ilibrary.org/economics/commodity-prices-in-interlink_711115866305
10.1787/711240731236,https://www.oecd-ilibrary.org/development/urban-credit-co-operatives-in-china_711240731236
10.1787/710353233307,https://www.oecd-ilibrary.org/development/vertical-intra-industry-trade-between-china-and-oecd-countries_710353233307
10.1787/712478332545,https://www.oecd-ilibrary.org/trade/trade-interests-of-the-tsunami-affected-countries_712478332545
10.1787/712551221673,https://www.oecd-ilibrary.org/development/trade-and-structural-adjustment-policies-in-selected-developing-countries_712551221673
10.1787/712566642766,https://www.oecd-ilibrary.org/economics/monetary-policy-when-inflation-is-low_712566642766
10.1787/710532007765,https://www.oecd-ilibrary.org/trade/interets-commerciaux-des-pays-touches-par-le-tsunami_710532007765
10.1787/713520274222,https://www.oecd-ilibrary.org/development/public-private-partnerships-in-development_713520274222
10.1787/713775068163,https://www.oecd-ilibrary.org/finance-and-investment/corporate-responsibility-practices-of-emerging-market-companies_713775068163
10.1787/712324150453,https://www.oecd-ilibrary.org/development/structural-policies-for-international-competitiveness-in-manufacturing_712324150453
10.1787/714337078782,https://www.oecd-ilibrary.org/education/australia-s-oak-valley-aboriginal-school_714337078782
10.1787/713001800850,https://www.oecd-ilibrary.org/economics/the-tax-system-in-mexico_713001800850
10.1787/713222332167,https://www.oecd-ilibrary.org/social-issues-migration-health/alternative-measures-of-well-being_713222332167
10.1787/715204518780,https://www.oecd-ilibrary.org/education/review-of-building-quality-using-post-occupancy-evaluation_715204518780
10.1787/715603582420,https://www.oecd-ilibrary.org/education/new-south-wales-school-design-projects_715603582420
10.1787/714830103223,https://www.oecd-ilibrary.org/education/two-vocational-training-schools-in-quebec_714830103223
10.1787/715165322333,https://www.oecd-ilibrary.org/social-issues-migration-health/social-disadvantage-and-education-experiences_715165322333
10.1787/716351035433,https://www.oecd-ilibrary.org/education/school-safety-in-france_716351035433
10.1787/717151268534,https://www.oecd-ilibrary.org/development/land-violent-conflict-and-development_717151268534
10.1787/717481015014,https://www.oecd-ilibrary.org/education/les-infrastructures-de-l-enseignement-superieur-au-royaume-uni_717481015014
10.1787/717846424625,https://www.oecd-ilibrary.org/social-issues-migration-health/individual-choice-in-social-protection_717846424625
10.1787/716044347442,https://www.oecd-ilibrary.org/economics/old-age-income-maintenance_716044347442
10.1787/716472585704,https://www.oecd-ilibrary.org/social-issues-migration-health/exploring-the-effects-of-health-care-on-mortality-across-oecd-countries_716472585704
10.1787/720018345154,https://www.oecd-ilibrary.org/social-issues-migration-health/social-and-health-policies-in-oecd-countries_720018345154
10.1787/721511652676,https://www.oecd-ilibrary.org/economics/tax-reform-in-switzerland_721511652676
10.1787/721701526023,https://www.oecd-ilibrary.org/development/le-nouveau-regionalisme-en-afrique-subsaharienne_721701526023
10.1787/722638700667,https://www.oecd-ilibrary.org/development/economic-opening-and-the-demand-for-skills-in-developing-countries_722638700667
10.1787/722675213381,https://www.oecd-ilibrary.org/economics/economic-growth-the-role-of-policies-and-institutions_722675213381
10.1787/722274062346,https://www.oecd-ilibrary.org/finance-and-investment/multilateral-influences-on-the-oecd-guidelines-for-multinational-enterprises_722274062346
10.1787/724311587680,https://www.oecd-ilibrary.org/education/les-universites-en-slovaquie_724311587680
10.1787/724414031614,https://www.oecd-ilibrary.org/employment/management-practices-and-unemployment_724414031614
10.1787/723322815642,https://www.oecd-ilibrary.org/social-issues-migration-health/the-competitive-market-for-employment-services-in-the-netherlands_723322815642
10.1787/724862501206,https://www.oecd-ilibrary.org/science-and-technology/indicateurs-des-biotechnologies-et-politiques-publiques_724862501206
10.1787/725264224351,https://www.oecd-ilibrary.org/education/le-processus-de-conception-descendante_725264224351
10.1787/726517007575,https://www.oecd-ilibrary.org/economics/regulation-and-economic-performance_726517007575
10.1787/726614183001,https://www.oecd-ilibrary.org/education/l-ecole-allemande-de-budapest-en-hongrie_726614183001
10.1787/726666087038,https://www.oecd-ilibrary.org/education/tertiary-education-infrastructure-in-the-united-kingdom_726666087038
10.1787/723726052723,https://www.oecd-ilibrary.org/trade/the-linkages-between-open-services-markets-and-technology-transfer_723726052723
10.1787/727135143807,https://www.oecd-ilibrary.org/economics/the-future-of-capital-income-taxation-in-a-liberalised-financial-environment_727135143807
10.1787/727224216035,https://www.oecd-ilibrary.org/education/a-few-facts-about-universities-in-slovakia_727224216035
10.1787/725160520154,https://www.oecd-ilibrary.org/development/growth-and-human-capital_725160520154
10.1787/725643456002,https://www.oecd-ilibrary.org/development/priorities-in-global-assistance-for-health-aids-and-population-hap_725643456002
10.1787/728878867073,https://www.oecd-ilibrary.org/development/evaluation-of-nigeria-s-debt-relief-experience-1985-1990_728878867073
10.1787/728450723264,https://www.oecd-ilibrary.org/science-and-technology/short-term-indicators_728450723264
10.1787/725178447352,https://www.oecd-ilibrary.org/economics/new-issues-new-results_725178447352
10.1787/728086677321,https://www.oecd-ilibrary.org/development/co-financing-transactions-between-multilateral-institutions-and-international-banks_728086677321
10.1787/728486246887,https://www.oecd-ilibrary.org/economics/patterns-of-recoveries-for-the-major-seven-oecd-countries_728486246887
10.1787/730618174512,https://www.oecd-ilibrary.org/education/design-down-process_730618174512
10.1787/730801800603,https://www.oecd-ilibrary.org/economics/income-distribution-and-poverty-in-selected-oecd-countries_730801800603
10.1787/731274772335,https://www.oecd-ilibrary.org/development/macroeconomic-convergence-in-southern-africa_731274772335
10.1787/731707317207,https://www.oecd-ilibrary.org/education/hungary-s-german-school-of-budapest_731707317207
10.1787/731072600818,https://www.oecd-ilibrary.org/development/will-basel-ii-affect-international-capital-flows-to-emerging-markets_731072600818
10.1787/734524536416,https://www.oecd-ilibrary.org/education/nouvelles-orientations-pour-les-ecoles-de-demain_734524536416
10.1787/734670141258,https://www.oecd-ilibrary.org/education/la-gestion-des-catastrophes-naturelles-et-les-equipements-educatifs_734670141258
10.1787/735381855384,https://www.oecd-ilibrary.org/economics/product-market-competition-and-economic-performance-in-sweden_735381855384
10.1787/735358486686,https://www.oecd-ilibrary.org/education/le-projet-des-ecoles-bolivariennes-au-venezuela_735358486686
10.1787/735416271177,https://www.oecd-ilibrary.org/economics/enhancing-the-effectiveness-of-public-spending-in-switzerland_735416271177
10.1787/735410348132,https://www.oecd-ilibrary.org/science-and-technology/relative-trade-weighted-unit-labour-costs-by-industry_735410348132
10.1787/736046087517,https://www.oecd-ilibrary.org/education/school-works-au-royaume-uni_736046087517
10.1787/736168032763,https://www.oecd-ilibrary.org/development/impact-of-changes-in-social-institutions-on-income-inequality-in-china_736168032763
10.1787/736170038056,https://www.oecd-ilibrary.org/science-and-technology/linking-entrepreneurship-to-growth_736170038056
10.1787/736341548748,https://www.oecd-ilibrary.org/economics/projecting-oecd-health-and-long-term-care-expenditures_736341548748
10.1787/736453172633,https://www.oecd-ilibrary.org/education/le-lycee-maximilien-perret-en-france_736453172633
10.1787/736551377633,https://www.oecd-ilibrary.org/education/une-ecole-australienne-de-sciences-et-de-mathematiques-a-l-universite-de-flinders-en-australie-meridionale_736551377633
10.1787/736755278164,https://www.oecd-ilibrary.org/education/new-directions-for-tomorrow-s-schools_736755278164
10.1787/735345408701,https://www.oecd-ilibrary.org/economics/monetary-policy-in-the-oecd-interlink-model_735345408701
10.1787/735153733318,https://www.oecd-ilibrary.org/economics/russia-s-gas-sector_735153733318
10.1787/735247002631,https://www.oecd-ilibrary.org/development/biotechnology-and-developing-country-agriculture_735247002631
10.1787/737054181070,https://www.oecd-ilibrary.org/education/disaster-management-and-educational-facilities_737054181070
10.1787/737005512385,https://www.oecd-ilibrary.org/economics/policies-for-an-ageing-society_737005512385
10.1787/737061781370,https://www.oecd-ilibrary.org/education/venezuela-s-bolivarian-schools-project_737061781370
10.1787/738228687051,https://www.oecd-ilibrary.org/economics/factors-driving-risk-premia_738228687051
10.1787/738202560358,https://www.oecd-ilibrary.org/development/central-asia-since-1991_738202560358
10.1787/740025471023,https://www.oecd-ilibrary.org/economics/deregulation-credit-rationing-financial-fragility-and-economic-performance_740025471023
10.1787/740642650362,https://www.oecd-ilibrary.org/development/financial-crises-and-international-architecture_740642650362
10.1787/741358712031,https://www.oecd-ilibrary.org/economics/assessing-the-value-of-indicators-of-underlying-inflation-for-monetary-policy_741358712031
10.1787/741520025080,https://www.oecd-ilibrary.org/economics/boosting-competition-in-ireland_741520025080
10.1787/741778324783,https://www.oecd-ilibrary.org/education/school-works-in-the-united-kingdom_741778324783
10.1787/742871847062,https://www.oecd-ilibrary.org/education/the-lycee-maximilien-perret-in-france_742871847062
10.1787/742876710365,https://www.oecd-ilibrary.org/social-issues-migration-health/improving-the-performance-of-health-care-systems_742876710365
10.1787/743056378420,https://www.oecd-ilibrary.org/education/the-australian-science-and-mathematics-school-flinders-university-south-australia_743056378420
10.1787/743610272486,https://www.oecd-ilibrary.org/social-issues-migration-health/skill-mix-and-policy-change-in-the-health-workforce_743610272486
10.1787/744101452772,https://www.oecd-ilibrary.org/economics/green-a-multi-sector-multi-region-general-equilibrium-model-for-quantifying-the-costs-of-curbing-co2-emissions_744101452772
10.1787/744208327104,https://www.oecd-ilibrary.org/development/the-new-regionalism-in-sub-saharan-africa_744208327104
10.1787/745662258480,https://www.oecd-ilibrary.org/science-and-technology/plant-turnover-and-productivity-growth-in-canadian-manufacturing_745662258480
10.1787/746001826505,https://www.oecd-ilibrary.org/development/ratings-since-the-asian-crisis_746001826505
10.1787/743765883037,https://www.oecd-ilibrary.org/development/internationalization-strategies-of-japanese-electronics-companies_743765883037
10.1787/746401378560,https://www.oecd-ilibrary.org/economics/the-puzzle-of-wage-moderation-in-the-1980s_746401378560
10.1787/746422624344,https://www.oecd-ilibrary.org/education/les-equipements-educatifs-en-amerique-latine_746422624344
10.1787/746521676274,https://www.oecd-ilibrary.org/education/centres-municipaux-de-formation-en-hongrie_746521676274
10.1787/747125645521,https://www.oecd-ilibrary.org/education/le-city-and-islington-college-au-royaume-uni_747125645521
10.1787/745662235424,https://www.oecd-ilibrary.org/development/on-the-pricing-of-ldc-debt_745662235424
10.1787/748671027822,https://www.oecd-ilibrary.org/economics/the-information-content-of-the-term-structure-of-interest-rates_748671027822
10.1787/747731586224,https://www.oecd-ilibrary.org/trade/inter-modal-linkages-in-services-trade_747731586224
10.1787/748203537383,https://www.oecd-ilibrary.org/economics/the-statistical-measurement-of-services_748203537383
10.1787/750033432084,https://www.oecd-ilibrary.org/economics/human-capital-in-growth-regressions_750033432084
10.1787/750376550000,https://www.oecd-ilibrary.org/trade/liberalisation-des-echanges-de-services_750376550000
10.1787/751522750014,https://www.oecd-ilibrary.org/development/long-term-capital-reflow-under-macroeconomic-stabilization-in-latin-america_751522750014
10.1787/751603543122,https://www.oecd-ilibrary.org/development/regional-integration-in-west-africa_751603543122
10.1787/750173170362,https://www.oecd-ilibrary.org/education/la-construction-scolaire-en-italie_750173170362
10.1787/752671026825,https://www.oecd-ilibrary.org/education/educational-building-in-latin-america_752671026825
10.1787/752770732812,https://www.oecd-ilibrary.org/economics/ireland-s-housing-boom_752770732812
10.1787/753187254125,https://www.oecd-ilibrary.org/education/hungary-s-educational-community-centres_753187254125
10.1787/752335872456,https://www.oecd-ilibrary.org/agriculture-and-food/analysis-of-price-transmission-along-the-food-chain_752335872456
10.1787/753671430575,https://www.oecd-ilibrary.org/education/city-and-islington-college-in-the-united-kingdom_753671430575
10.1787/754416133402,https://www.oecd-ilibrary.org/development/economic-instruments-in-environmental-policy_754416133402
10.1787/754552062461,https://www.oecd-ilibrary.org/economics/apec-trade-liberalisation_754552062461
10.1787/754607664810,https://www.oecd-ilibrary.org/science-and-technology/use-of-plant-level-micro-data-for-the-evaluation-of-sme-innovation-policy-in-japan_754607664810
10.1787/754854884414,https://www.oecd-ilibrary.org/education/research-and-initiatives-for-a-new-approach-to-educational-building-in-italy_754854884414
10.1787/756608308425,https://www.oecd-ilibrary.org/economics/potential-output-in-the-seven-major-oecd-countries_756608308425
10.1787/758818840411,https://www.oecd-ilibrary.org/education/l-environnement-d-apprentissage_758818840411
10.1787/758458066383,https://www.oecd-ilibrary.org/economics/oecd-submission-to-the-irish-national-minimum-wage-commission_758458066383
10.1787/760154127846,https://www.oecd-ilibrary.org/economics/flexibilite-du-marche-du-travail-et-chocs-exterieurs-sur-les-prix_760154127846
10.1787/760257417627,https://www.oecd-ilibrary.org/education/l-impact-du-temps-sur-la-conception-des-environnements-pedagogiques_760257417627
10.1787/760313042430,https://www.oecd-ilibrary.org/economics/the-french-distribution-industry-and-the-openness-of-the-french-economy_760313042430
10.1787/761527811285,https://www.oecd-ilibrary.org/economics/factors-behind-low-long-term-interest-rates_761527811285
10.1787/760257451115,https://www.oecd-ilibrary.org/education/l-ecole-intelligente_760257451115
10.1787/763614066736,https://www.oecd-ilibrary.org/education/l-ecole-du-futur_763614066736
10.1787/763626062738,https://www.oecd-ilibrary.org/economics/sectoral-shifts-in-europe-and-the-united-states_763626062738
10.1787/763808720562,https://www.oecd-ilibrary.org/development/sante-education-et-reduction-de-la-pauvrete_763808720562
10.1787/764157467734,https://www.oecd-ilibrary.org/education/depenses-d-investissement-et-resultats-des-eleves_764157467734
10.1787/764315057662,https://www.oecd-ilibrary.org/development/health-education-and-poverty-reduction_764315057662
10.1787/764860674818,https://www.oecd-ilibrary.org/economics/rationalising-public-expenditure-in-the-slovak-republic_764860674818
10.1787/763242724423,https://www.oecd-ilibrary.org/development/trade-integration-with-europe-export-diversification-and-economic-growth-in-egypt_763242724423
10.1787/765432685773,https://www.oecd-ilibrary.org/economics/differences-in-resilience-between-the-euro-area-and-us-economies_765432685773
10.1787/765460688775,https://www.oecd-ilibrary.org/development/state-infrastructure-and-productive-performance-in-indian-manufacturing_765460688775
10.1787/766250046134,https://www.oecd-ilibrary.org/education/un-campus-international-en-suisse_766250046134
10.1787/766476734748,https://www.oecd-ilibrary.org/economics/fifteen-years-of-economic-reform-in-russia_766476734748
10.1787/767526546174,https://www.oecd-ilibrary.org/education/the-learning-environment_767526546174
10.1787/767544331426,https://www.oecd-ilibrary.org/education/the-impact-of-time-on-the-design-of-learning-environments_767544331426
10.1787/767608658653,https://www.oecd-ilibrary.org/employment/the-impact-of-trade-and-foreign-direct-investment-on-labour-markets_767608658653
10.1787/767702557126,https://www.oecd-ilibrary.org/social-issues-migration-health/the-evolving-retirement-income-package_767702557126
10.1787/768204357083,https://www.oecd-ilibrary.org/economics/boosting-growth-through-greater-competition-in-denmark_768204357083
10.1787/768340075526,https://www.oecd-ilibrary.org/economics/the-us-health-system_768340075526
10.1787/768732688342,https://www.oecd-ilibrary.org/economics/trade-and-growth_768732688342
10.1787/768882451333,https://www.oecd-ilibrary.org/economics/the-government-household-transfer-data-base-1960-1984_768882451333
10.1787/767750000035,https://www.oecd-ilibrary.org/science-and-technology/venture-capital-policies-in-canada_767750000035
10.1787/771416201121,https://www.oecd-ilibrary.org/science-and-technology/l-investissement-etranger-direct-et-le-commerce-international_771416201121
10.1787/770775252885,https://www.oecd-ilibrary.org/economics/the-benefits-of-liberalising-product-markets-and-reducing-barriers-to-international-trade-and-investment_770775252885
10.1787/772344146115,https://www.oecd-ilibrary.org/education/the-intelligent-school_772344146115
10.1787/772611613181,https://www.oecd-ilibrary.org/education/the-school-of-the-future_772611613181
10.1787/772776755627,https://www.oecd-ilibrary.org/education/the-relationship-between-capital-investment-and-pupil-performance_772776755627
10.1787/772835141244,https://www.oecd-ilibrary.org/education/an-international-campus-in-switzerland_772835141244
10.1787/773488462034,https://www.oecd-ilibrary.org/economics/the-united-kingdom-nairu_773488462034
10.1787/774576300121,https://www.oecd-ilibrary.org/science-and-technology/productivity-growth-in-ict-producing-and-ict-using-industries_774576300121
10.1787/774554632487,https://www.oecd-ilibrary.org/development/how-globalisation-improves-governance_774554632487
10.1787/772876012020,https://www.oecd-ilibrary.org/education/l-organisation-des-batiments-scolaires-en-grece_772876012020
10.1787/774368522640,https://www.oecd-ilibrary.org/social-issues-migration-health/private-pensions-in-oecd-countries_774368522640
10.1787/775567861620,https://www.oecd-ilibrary.org/development/croissance-et-competitivite-de-l-industrie-manufacturiere-au-senegal_775567861620
10.1787/776308255526,https://www.oecd-ilibrary.org/development/la-reforme-des-telecommunications-en-afrique-subsaharienne_776308255526
10.1787/777568427281,https://www.oecd-ilibrary.org/economics/international-integration-of-financial-markets-and-the-cost-of-capital_777568427281
10.1787/777416102672,https://www.oecd-ilibrary.org/economics/the-economic-integration-of-germany-s-new-lander_777416102672
10.1787/778332675011,https://www.oecd-ilibrary.org/economics/market-structure-international-trade-and-relative-wages_778332675011
10.1787/778637161451,https://www.oecd-ilibrary.org/science-and-technology/biotechnology-statistics-in-oecd-member-countries_778637161451
10.1787/778730572154,https://www.oecd-ilibrary.org/education/etude-comparative-des-equipements-dans-l-enseignement-tertiaire_778730572154
10.1787/778845424272,https://www.oecd-ilibrary.org/economics/investment-in-human-capital-through-post-compulsory-education-and-training_778845424272
10.1787/780155872321,https://www.oecd-ilibrary.org/finance-and-investment/indirect-expropriation-and-the-right-to-regulate-in-international-investment-law_780155872321
10.1787/780564881883,https://www.oecd-ilibrary.org/social-issues-migration-health/the-provision-of-services-and-the-movement-of-labour-in-the-countries-of-the-european-union_780564881883
10.1787/781417028471,https://www.oecd-ilibrary.org/economics/measuring-industrial-subsidies_781417028471
10.1787/781817537374,https://www.oecd-ilibrary.org/economics/the-role-of-indicators-in-structural-surveillance_781817537374
10.1787/780384187533,https://www.oecd-ilibrary.org/economics/a-revised-supply-block-for-the-major-seven-countries-in-interlink_780384187533
10.1787/783138135177,https://www.oecd-ilibrary.org/education/la-reforme-de-l-ecole-et-la-construction-scolaire_783138135177
10.1787/783417550348,https://www.oecd-ilibrary.org/economics/product-market-regulation-in-oecd-countries_783417550348
10.1787/784213407652,https://www.oecd-ilibrary.org/science-and-technology/venture-capital-policies-in-sweden_784213407652
10.1787/785648484253,https://www.oecd-ilibrary.org/economics/tax-systems-in-european-union-countries_785648484253
10.1787/783681880777,https://www.oecd-ilibrary.org/education/le-tournant-d-amsterdam_783681880777
10.1787/786100402633,https://www.oecd-ilibrary.org/education/school-building-organisation-in-greece_786100402633
10.1787/785730283515,https://www.oecd-ilibrary.org/economics/the-concept-policy-use-and-measurement-of-structural-unemployment_785730283515
10.1787/787026380813,https://www.oecd-ilibrary.org/education/facility-benchmarking-trends-in-tertiary-education_787026380813
10.1787/787138221057,https://www.oecd-ilibrary.org/economics/product-market-competition-and-economic-performance-in-the-united-kingdom_787138221057
10.1787/787682500242,https://www.oecd-ilibrary.org/education/school-reform-and-construction-in-the-province-of-rovigo-italy_787682500242
10.1787/787686341561,https://www.oecd-ilibrary.org/economics/the-french-tax-system_787686341561
10.1787/787872873328,https://www.oecd-ilibrary.org/education/the-amsterdam-watershed_787872873328
10.1787/784145017826,https://www.oecd-ilibrary.org/education/vivre-comme-etudiants_784145017826
10.1787/786764616255,https://www.oecd-ilibrary.org/trade/special-and-differential-treatment-under-the-gats_786764616255
10.1787/786017111212,https://www.oecd-ilibrary.org/education/les-classes-de-l-avenir-au-royaume-uni_786017111212
10.1787/788565713012,https://www.oecd-ilibrary.org/science-and-technology/foreign-direct-investment-and-international-trade_788565713012
10.1787/787626008442,https://www.oecd-ilibrary.org/economics/measuring-cyclically-adjusted-budget-balances-for-oecd-countries_787626008442
10.1787/788224073713,https://www.oecd-ilibrary.org/social-issues-migration-health/performance-measurement-and-performance-management-in-oecd-health-systems_788224073713
10.1787/788301531408,https://www.oecd-ilibrary.org/education/living-as-students_788301531408
10.1787/800266264370,https://www.oecd-ilibrary.org/social-issues-migration-health/selecting-indicators-for-patient-safety-at-the-health-systems-level-in-oecd-countries_800266264370
10.1787/800301850353,https://www.oecd-ilibrary.org/education/the-united-kingdom-s-classrooms-of-the-future_800301850353
10.1787/801315684632,https://www.oecd-ilibrary.org/economics/e-commerce_801315684632
10.1787/801484016206,https://www.oecd-ilibrary.org/education/le-centre-numerique-multifonctionnel_801484016206
10.1787/801664360401,https://www.oecd-ilibrary.org/education/vers-une-societe-apprenante_801664360401
10.1787/801064030152,https://www.oecd-ilibrary.org/education/l-ecole-du-xxie-siecle_801064030152
10.1787/802045548530,https://www.oecd-ilibrary.org/economics/the-economic-analysis-of-institutions-and-organisations-in-general-and-with-respect-to-country-studies_802045548530
10.1787/802526617102,https://www.oecd-ilibrary.org/development/the-political-economy-of-stabilization-programmes-in-developing-countries_802526617102
10.1787/804013113766,https://www.oecd-ilibrary.org/social-issues-migration-health/the-growing-role-of-private-social-benefits_804013113766
10.1787/804363300553,https://www.oecd-ilibrary.org/development/public-procurement_804363300553
10.1787/804406835842,https://www.oecd-ilibrary.org/trade/organisation-des-negociations-fondees-sur-le-principe-des-offres-et-requetes-dans-le-cadre-de-l-agcs_804406835842
